1	你好 白云山 从 股东 的 远景 来说 希望 是 做 千亿 市值 的 目前 市值 约 亿 空间 还有 赢得 王老吉 红罐 商标 也 有 对 其 利好 的 一方面 公司 近期 大事 公布 控股 股东 广药 集团 会 在 养老 基因 电商 等 方面 开展 动作 这些 都 是 可以 拔高 估值 的 因此 择机 补回 仓位 较佳 但 前提 是 牛市 要 存在 绩优股 在 牛市 的 表现 会 非常 不错 的 包钢 股份 主要 是 炒作 其 稀土 至于 你 昨日 减持 可能 就是 早 了 一点 目前 市值 接近 亿 再 加上 北方 稀土 的 市值 亿 内蒙古 的 稀土 也 就 值 这个 价格 了 除非 稀土 价格 狂飙 仍然 是 包钢 股份 的 否则 近期 有 可能 见 利好 高开低走 出现 短线 卖点 海螺 水泥 要 拿 住 牛市 一定 是 同 富裕 的 绩优股 不会 太 落后 的 海螺 的 业绩 没 的 说 了 看 出来 了 你 选 的 个股 都 是 价值 型 的 潍柴 动力 的 逻辑 与 海螺 一样 的 这种 个股 个人 的 看法 有 只 即可 可以 参与 一些 市盈率 较 高 盘子 较 小 的 所谓 的 成长型 个股 你 的 选股 都 挺 好 的 只要 牛市 维持 住 你 选 的 个股 都 会 大涨 的 国电电力 也 是 如此 您 的 选股 都 是 盘子 巨大 业绩 稳定 那种 安全性 挺 好 攻击性 不足 有 可能 您 是 老股民 了 可以 考虑 多 关注 下 流通股 本 亿 一下 市值 亿 以下 的 机会 希望 对 您 有 协助
2	根据 我 的 双龙 战法 的 波段 底 理念 可以 考虑 介入
1	你好 这股 是 业绩 驱动 型 业绩 驱动 型 的 个股 主要 靠 业绩 不断 增长 市场 认为 这 类 个股 没有 太大 的 前途 如 银行 股等 如果 业绩 增速 不 理想 就 无法 支撑 股价 这 股 作为 纺织印染 业 的 一只 绩优股 也 是 如此 被 市场 认为 短线 看破 位 比较 厉害 可以 趁 反弹 止损
1	你好 你 的 那些 股票 我 都 看 了 基本上 都 是 多头 排列 向上 走 一般 只要 不 出现 较大 的 阴线 都 可以 继续 持有 看涨 牛市 不要 乱动 可以 做 滚动 交易
1	上涨 探底 回升 短期 走势 看好 但   号 的 高开低走 使得 短期 走势 破坏 没有 成功 站稳 元 以上 时 还 面临 调整 的 压力 可 看 走势 而定 能够 快速 收复 考虑 持有 否则 等 其 回落 获得 支撑 之前 的 U 型底 已经 走出 了 底部 现在 在 颈线 位置 有 前面 的 套牢 盘 压力 盘整 后会 有 上升 动力 整体 业绩 可以 但 地产 的 估值 有 一定 问题 调整 完 地产 可以 关注 世 联行 互联网 地产 估值 会高 一些
1	在 元 附近 的 缺口 有 压力 要 注意 那个 地方 是否 被 强制 压制 只有 突破 了 才能 打开 后市 空间 可能 进早 了 吧 大 阴线 调整 下来 的 不 强势 反包 比如 像 这样 的 走法 会 形成 一个 阶段 顶 等 走 平稳 一般 过 几天 这票 会 反 抽
2	你好 盘江 股份 目前 多头 排列 向上 可 考虑 继续 持有 具有 贵州 国资 改革 题材 和 煤炭 价格 跌 无可 跌
2	之前 受益 于 充电 桩 业务 的 题材 这 股 大幅 拉升 目前 高位 盘整 后续 徐 U 要 需要 实际 业绩 利好 或者 有关 新能源 汽车 方面 的 再次 炒作 才 有 机会 如 无 短期 有 向下 调整 的 可能性 总体 题材 不错 的 股票 中长期 预期 好
1	大 阴线 收 最低价 这是 坠落 分式 一般 都 是 中期 顶点 建议 到 日线 再 关注
1	根据 双龙 战法 三个 高点 四个 高点 之后 建议 谨慎 参与 稳健 的 就是 不 参与 错过 了 就 当 一种 遗憾 的 美好 吧
1	北纬 通信 和 华润 双鹤 北纬 通信 的 G 游戏 业务 成长性 更好 估值 也 更 高些 华润 双鹤有 资产重组 等 预期 虽然 不是 很大 但 毕竟 还有 另外 其 药品 有 业绩 保证
2	没有 不买 有 不 卖 多头 趋势 中 看不出 到底 是 要 调整 还是 继续 向上 但 趋势 还是 向上
1	你好 三大 主线 互联网 智能化 国企改革 你 的 选股 不错 可以 说 你 都 占 齐 了 这三大 主线 国企改革 华能 国际 上港 集团 中远 航运 这 三个 股票 以日线 为 短线 止盈 跌倒 日线 回补 方正科技 属于 大 数据 互联网 题材 也 是 蛮 不错 的 不 知道 你 成 不 多少 主要 防 高位 筹码 兑现 同样 控制 止盈 位置 日线 中青旅 是 互联网 旅游 题材 临近 黄金周 有 可能 有 动作 昨日 探底 回升 可 大胆 做 T 连跌 天 就 买 回 冲高 不能 企稳 就 卖出 三成 仓对 倒 就 可以
0	这 股 反复 被 炒作 主升浪 也 基本 走 完 了 你 这 是 介入 是 凑热闹 我 个人 不 建议 你 再 参与 了
1	你好 做 趋势 之友 长 上影线 一般 都 是 短线 见 顶 形态 涪陵 电力 可 出 中粮 地产 还有 中线 行情 可以 做 T
0	公司 的 主营业务 甲胺磷 价格 近期 平稳 业绩 也 有 一定 保证 但 技术 面 到 了 月份 的 筹码 套牢 区 这里 压力 比较 大 突破 后 又 是 一波 新 行情 突破 不了 可能 要 向下 调整 一阵子 短线 可以 先出 待 后市 调整 一轮 再 进场 也 可以
2	你好 总体 趋势 向上 回挡 到 支撑位 后 有所 企稳 买点 可以 但 力度 还是 不 强 很少 有 大阳线
1	去 看 下 我 的 分时 交易 的 几个 要点 可以 的 但 不是 盲目 的 国栋 建设 第一个 涨停 时 龙头
1	的 涨停 后 的 走势 是 一对 搓揉 线 一般而言 如果 是 先 有 上影线 后 有 下影线 的 如 前 几天 的 人民网 后续 看涨 而 像 这样 的 先 有 下影线 后 有 上影线 的 后市 看跌 短线 可能 会 调整 回挡 日线 后 应该 还 能 有 表现 金 运通 这个 位置 打板 不太 明白 你 打扮 的 原则 是 什么 通常 打板 追 某些 板块 龙头股 的 第一 板 还是 可以 的 但金 运通 的 走势 有点 涨三涨 涨到 顶 的 味道 前高 是 元 突破 那里 会 更好 操作 周二 开盘 可以 看看 集合竞价 开盘 第一笔 是否 能 跳高 要是 跳水 可能 要 止损
0	你好 是 破位 下跌 主力   早已 出逃 这种 股 只有 等 调整 充分 出现 强势 反弹 之后 才能 考虑 再次 介入
1	方大 碳素 主要 是 石墨 烯 概念 支撑 但 石墨 烯 本身 对 它 的 业绩 贡献 不 大 如 概念 没有 继续 被 炒作 可以 考虑 止盈
1	康美 药业 有 一些 特色 业务 是 东北 的 医药 批发市场   是 田七 人参 的 种植 基地 这些 东西 都 要 成长 周期 目前 主要 是 受到 田七 降价 的 影响 但 这些 中药 总是 会 值钱 的 需要 时间 的 玫瑰 使 其 芬芳 可 耐心 持有 就 好 了
1	还 在 底部 持续 反弹 之中 可 继续 考虑 持有 在 一波 大涨 之中 只要 不 出现 死叉 都 会 继续 涨 下去
1	你好 时代 出版 的 题材 并未 兑现 完 其 读者 传媒 的 IPO 参股 的 各种 创投 等 有 能力 可以 T 但 不要 失掉 筹码 至于 哈 空调 核电 预期 非常明显 一根 阴线 无法 改变 去 通道 型 上升 的 格局 只要 不 放出 带量 光脚 大 阴线 仍然 应该 继续 持有 设定 止盈 向下 不 回撤 其他 情况 坚决 兑现 利好 预期 再说 好股 不 随便 下
2	你好 目前 处于 大涨 调整 后 的 再度 反弹 中 走势 尚可 昨天 有个 长 上影线 可 观察 今天 是否 出现 长 下影线 一对 搓揉 线 洗盘 后 趋势 不变 仍 可 继续 介入
2	继续 持有 会 有 机会 创新 高 等 不 知道 是 调整 后 还是 快速 来
1	ERP   软件 股 里面 我 更 喜欢 股性 成长性 更好 的 鼎捷 软件 如果 你 想 持有 的话
0	你好 浙报 传媒 因 前期 巴菲特 大买 传媒 股和习 总 强调 建设 新 传媒 集团 两个 事件 刺激 而大涨 目前 是 处于 回落 整理 当中 暂时 不宜 操作 浙报 传媒 是 传统 报业 集团 新 媒体 的 典型 业绩 有 一定 保证 后期 还会 有 看涨 机会 从技术上 看 上周五 因低 开收大 阴线 已经 破位 需要 在 某 一个 位置 形成 一个 整理 企稳 的 平台 并且 以 这个 位置 为 起跳板 才 可 考虑 介入 暂时 并未 出现 买入 信号
1	你好 很难 判断 股价 能涨 多少 但 可以 告诉 你 这股 还 处于 上升 趋势 只要 不 出现 上升 趋势 被 打断 的 情况 就额 可以 继续 持有 一般 低开 缺口 大 阴线 是 趋势 反转 信号
2	  传媒 旗帜 股 已经 转为 中期 上升股 可看 高 一线
1	这 股 走势 是 多头 的 但 似乎 没有 题材 刺激 么 有 怎么 超过 大盘 的 迹象 不够 强
2	你好 建议 耐心 持有 了 之前 该股 由 国企改革 和 打车 软件 两个 题材 刺激 大涨 了 一波 目前 是 消化 从前 获利盘 阶段 现在 基本上 调整 到位
2	你好 尖峰 集团 主营业务 水泥 和 医药 其中 水泥 业务 毛利润 比其 医药 业绩 还要 毛利润 高 可见 这个 公司 有 一定 的 区域 优势 大部分 水泥 企业 都 不怎么 日子 好过 的 情况 下 这 公司 能 有 业绩 强劲 增长 的 成绩 实属 不易 可见 这 公司 还是 比较 靠 谱 的 靠 业绩 驱动 股价 的 类型 从 日线 K 线 走势 看 这 股 处于 一波 连续 上升 的 趋势 中 走势 平稳 而 有 力度 趋势 交易 看 盘面 而 不 看 价格 高低 和 位置 当前 虽然 已经 连续 上升 个 月 只要 股价 没有 出现 一些 明显 的 出货 行情 仍然 可以 考虑 继续 持有 一般 出货 比较 明显 的 信号 大 阴线 低开 跳空 缺口 连续 下跌 股价 重心 下移 等 月线 来看 也 是 强劲 的 三 连阳   但 股价 在 年 月份 暴跌 左右 那里 有 一些 历史 套牢 盘 或许 股价 在 .-. 一带 有 比较 大 的 压力 供参考
2	你好 可以 的 目前 是 一波 回挡 行情 总体而言 仍然 是 多头 趋势 向上 的   元 附近 应该 要 有 强力 反弹 否则 上升 趋势 减弱 了 观察 下 那个 位置
1	注意 止盈
1	二选 的话 动力源 但 这 两只 股票 都 是 高位 盘整
1	你好 这要 看 是 什么 资产 注入 以及 资产 注入 的 规模 等 另外 如果 仅 从 补涨 的 角度看 也 是 有 可能 的
2	根据 我 的 双龙 战法 属于 双龙 上升 通道 的 向上 趋势 在 没有 大 阴线 调整 之前 可以 考虑 继续 持股 看涨
1	调整 天后 积极 逢 低 所里 买入
0	主营业务 是 有色 金融贸易 近年 开始 逐渐 介入 矿山 资源 的 开采 等 业务 这 股 目前 也 是 一些 短期 题材 的 刺激 包括 高送 转送   等 短线 最近 几天 逢 高 出局 其 旗下 的 有色 金融 开采 等 业务 目前 毛利润 只有 %-% 随着 金属 涨价 有 可能 改善 但 短期 接近 被 的 升幅 已经 透支 了 预期 中线 看跌 跌倒 低位 的 企稳 平台 再 回来 可以
2	南京 医药 有 南京 国资委 题材 目前 还是 处于 上升 趋势 但是 沿 均线 走 的 票 力度 一般 中线 可 持股 嘉宝 集团 走势 与 南京 医药 一样 的 如果 换成 就 没 必要 走势 一直 比较 乱 没有 形成 明显 的 趋势
1	这 股 主要 预期 是 华电 系统 的 改革 但 由于 煤炭 成本 的 降低 他 的 主营业务 也 是 盈利 较 好 的 可 积极关注 下 走势 目前 还是 多头 排列 向上 走 不 出 连续 阴线 大 阴线 都 是 震荡 上行 节奏
1	你好 做 趋势 之友 做 t 方法 用 三十分钟 k 线 当 出现 k 线 组合 为 头部 组合 如长 上影线 冲高 回落 和 光头 阴线 高开低走 可 卖出 三成 仓位 然后 出现 底部 形态 如长 下影线 探底 回升 和 上 切线 低开 高 走 可 把 之前 仓位 回补 辅助 方法 分 时 打开 下方 的 macd 绿柱 缩短 可 进 红柱 缩短 可 出 做 t 前提 是 持有 个股 具有 中线 预期 或者 打算 中线 拿 住 中粮 屯河 是 国企改革 龙头股 改革 没 成功 前 可以 这么 做 总 原则 就是 封跌 买 不 丢 仓位
2	继续 持有 仓位 控制 好 以上 获利 空间
1	上周五 长 下影线 企稳 但 最近 又 跌 回去 最低价 倘若 不能 尽快 回到 你 的 成本价 要 先 出来 小心 深套 南京 熊猫 明天 不 站上 也 先 出来 股价 就是 如此 多 做 顺势 操作 只有 站上 才能 顺利 大涨
2	总体 是 上升 趋势 周五 有个 探底 回升 的 动作 短线 应该 还 可以 拿 拿 但 这股 号 的 阴线 没有 收复 的话 总 觉得 有 的 不 放心 小心 下
1	万科 估计 明天 就 有钱赚 了 该股 的 压力 附近 站稳 可以 不 出 站不稳 可以 减仓 国电电力 走出 一个 迷你 希望 之星 可 暂持 但 压力 位置 还是 比较 大 不知 是否 有 政策 利好 中线 还是 有 一些 国企改革 的 机会
1	千红 已经 创新 高 而且 偏离 也 很 远 买进 小心 海通 证券 盘子 太 大 考虑 国金 证券 国海 证券 山西 证券 等 弹性 更好 的 券商 股
1	第一次 拔高 后 第一次 回调 大 概率 还有 创新 高 能力 但 目前 调整 还 没有 见 缓和 迹象 可以 再 观察 下
2	有 短线 机会 不高 开太多 可轻仓 买进
1	你 是 说 云天化 吗 这 股 中线 可 持有 短线 已经 是 长上 引线 大 阴线 的 短期 见 顶 标准 组合 建议 先走 大部分 后 再 观察 是否 企稳 日线 附近 观察 张江 高科为 房地产 园区 概念 走势 中线 多头 中 短线 爆发力 不够 做 上海 概念 重点 做 国企改革 房地产 类 的 有 新黄浦 有 这样 的 题材
1	已经 大幅 向下 调整 未来 还有 没有 二次 发动 要 看 是否 在 日线 附近 强力 反弹 或者 在 那里 有效 止跌 有 抄底 资金 介入 才 可以 看 出来 的 走势 相对 温和 一些 按 我 的 双龙 战法 来说 是   一个 双龙 通道 股价 运行 在 多头 的 红龙 之上 但 要 小心 昨天 的 阴线 前天 的 上影线 提示 的 阶段 头部 最少 周一 不 应该 跌 否则 就 会 确认 短线 头部
1	您好 目前 处于 系统 风险 的 平复 期 暂时 保留 以观后效 建议 反弹 以 减仓 为主 但 大跌 不 割肉 可以 用 反弹 减掉 的 仓位 低吸
2	你好 有 机会 的 耐心 即可 现在 是 牛市 不要 乱卖 股票 特别 是 止损 要 注意
1	倒 日线 附近 观察 下 是否 企稳 再 看 短线 一般 崇高 不 连续 上升 就要 考虑
2	大秦铁路 你 说 是 什么 级别 的 三重 底 呢 短期 看 是 连续 上升 的 趋势 中 目前 还是 继续 只要 不 出现 大 阴线 放量 的 都 没 问题 持有
2	短期 有 可能 获利盘 回吐 中期 还是 比较 强势 的 上升 趋势 可 做 T 滚动 回挡 后线 看 能否 支撑
1	权重股 煤炭 可以 考虑 下 大同 煤业 永泰 能源 等
1	追涨 还是 要 谨慎 谋定而后 定 吧 我 有 追过 的 涨 没有 只 也 有 只 效果 涨跌 各有千秋 除非 是 特定条件 下
1	你好 不太 建议 短线 参与 中国 中铁 毕竟 情绪 主题 投资 不是 高位 追涨 的 停牌 涉及 合并 可以 参考 下 当初 美的 集团 的 合并 以及 白云山 的 合并 总体 是 利好 的 招商银行 可以 继续 持有 到 四季度 年报 预 披露
0	已经 到头 肉少 刺 多
1	你好 做 趋势 之友 该股 目前 强势 走 脉冲 行情 逼空 强烈 这种 个股 如 发生 以下 两种 情况 可止 盈 第一 大幅 高开 后 高开低走 且 分时 下跌 角度 很大 反 抽 不能 突破 前期 分 时 高点 第二种 冲板 不能 再度 封死 这 股 已经 触媒 成为 所有人 心目 中 的 明星 股 由于 其 筹码 兑现 需要 大量 的 资金 必须 全民 参与 才 有 可能 顺利 出货 如果 考虑 到 其 巨大 的 涨幅 就算 合并 成功 也 未必 能够 二次 上行 就是 合并 前 透支 合并 后 没 行情 的 典型 只有 继续 涨停 封死 继续 拿
1	券商 调整 吉林敖东 和 辽宁 成大是 回事 都 是 广发 证券 的 影子 股 将来 券商 还会 新高 暂时 跟随 调整 可以 止盈 辽宁 成 大 留 一只 即可 平安 问题 也 不大 都 是 人气 核心 板块 可以 搞搞 T 买不到 了 啊
1	兴业 证券 为 之前 的 券商 阶段 领涨 股 目前 来看 短期 来 还 未能 探底 成功 有 可能 继续 震荡 寻求 整固 你好 龙头 板块 为 医疗 板块 该 板块 有 强烈 的 补涨 需求 月 以来 的 指数 行情 该 板块 滞涨 严重 现在 涨停板 启动 首选 龙头股 蓝帆 医疗 备选 为 历史 人气 股 九安 医疗 操作 策略 明日 要 高开 最好 高开 点 谨慎 点 最佳 可企稳 后分 批次 买入 注意 风险 仅供参考 祝您 投资 顺利 送高 送 转 龙头 中原 内 配送
